APYGARDOS_NR;APYGARDOS_PAVADINIMAS;APYLINKES_NR;APYLINKES_PAVADINIMAS;RINKEJU_SKAICIUS;VISO_DALYVAVO;BALSADEZEJE_GALIOJANTYS;BALSADEZEJE_NEGALIOJANTYS;PASTU_GALIOJANTYS;PASTU_NEGALIOJANTYS;VARDAS;PAVARDE;PARTIJA;BALSU_BALSADEZEJE;BALSU_PASTU;BALSU_VISO;PAPILDOMO_PROTOKOLO_POZYMIS;RKND_V_AR_ISSIKELE_PATS;RPL_UNIKALUS_NUMERIS;SAV
31;Gargþdø;28;Venckø;449;156;118;7;30;1;PETRAS;GRAÞULIS;Partija Tvarka ir teisingumas;53;15;68;;T;21028;Klaipëdos rajono savivaldybë
31;Gargþdø;28;Venckø;449;156;118;7;30;1;BRONIUS;MARKAUSKAS;Lietuvos valstieèiø ir þaliøjø sàjunga;65;15;80;;;21028;Klaipëdos rajono savivaldybë
31;Gargþdø;29;Jakø;1087;430;359;22;45;4;PETRAS;GRAÞULIS;Partija Tvarka ir teisingumas;74;18;92;;T;21029;Klaipëdos rajono savivaldybë
31;Gargþdø;29;Jakø;1087;430;359;22;45;4;BRONIUS;MARKAUSKAS;Lietuvos valstieèiø ir þaliøjø sàjunga;285;27;312;;;21029;Klaipëdos rajono savivaldybë
31;Gargþdø;31;Dituvos;2605;667;523;29;109;6;PETRAS;GRAÞULIS;Partija Tvarka ir teisingumas;194;59;253;;T;21031;Klaipëdos rajono savivaldybë
31;Gargþdø;31;Dituvos;2605;667;523;29;109;6;BRONIUS;MARKAUSKAS;Lietuvos valstieèiø ir þaliøjø sàjunga;329;50;379;;;21031;Klaipëdos rajono savivaldybë
32;Ðilutës;1;Mokyklos;2095;715;544;11;155;5;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;332;88;420;;;47001;Ðilutës rajono savivaldybë
32;Ðilutës;1;Mokyklos;2095;715;544;11;155;5;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;212;67;279;;;47001;Ðilutës rajono savivaldybë
32;Ðilutës;2;Þalgirio;2301;958;776;15;162;5;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;448;93;541;;;47002;Ðilutës rajono savivaldybë
32;Ðilutës;2;Þalgirio;2301;958;776;15;162;5;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;328;69;397;;;47002;Ðilutës rajono savivaldybë
32;Ðilutës;3;Martyno Jankaus;1614;665;566;16;75;8;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;361;50;411;;;47003;Ðilutës rajono savivaldybë
32;Ðilutës;3;Martyno Jankaus;1614;665;566;16;75;8;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;205;25;230;;;47003;Ðilutës rajono savivaldybë
32;Ðilutës;4;Politechnikos;1779;669;514;17;134;4;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;328;66;394;;;47004;Ðilutës rajono savivaldybë
32;Ðilutës;4;Politechnikos;1779;669;514;17;134;4;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;186;68;254;;;47004;Ðilutës rajono savivaldybë
32;Ðilutës;5;Tilþës;2429;909;757;20;129;3;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;484;78;562;;;47005;Ðilutës rajono savivaldybë
32;Ðilutës;5;Tilþës;2429;909;757;20;129;3;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;273;51;324;;;47005;Ðilutës rajono savivaldybë
32;Ðilutës;6;Rusnës;1355;449;397;9;43;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;274;24;298;;;47006;Ðilutës rajono savivaldybë
32;Ðilutës;6;Rusnës;1355;449;397;9;43;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;123;19;142;;;47006;Ðilutës rajono savivaldybë
32;Ðilutës;8;Ramuèiø;208;107;93;0;14;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;76;10;86;;;47008;Ðilutës rajono savivaldybë
32;Ðilutës;8;Ramuèiø;208;107;93;0;14;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;17;4;21;;;47008;Ðilutës rajono savivaldybë
32;Ðilutës;10;Pagryniø;1674;549;451;14;83;1;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;287;43;330;;;47010;Ðilutës rajono savivaldybë
32;Ðilutës;10;Pagryniø;1674;549;451;14;83;1;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;164;40;204;;;47010;Ðilutës rajono savivaldybë
32;Ðilutës;11;Traksëdþiø;1180;340;287;11;42;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;209;30;239;;;47011;Ðilutës rajono savivaldybë
32;Ðilutës;11;Traksëdþiø;1180;340;287;11;42;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;78;12;90;;;47011;Ðilutës rajono savivaldybë
32;Ðilutës;12;Jonaièiø;478;194;158;4;32;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;122;15;137;;;47012;Ðilutës rajono savivaldybë
32;Ðilutës;12;Jonaièiø;478;194;158;4;32;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;36;17;53;;;47012;Ðilutës rajono savivaldybë
32;Ðilutës;13;Juknaièiø;1309;447;341;14;90;2;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;274;74;348;;;47013;Ðilutës rajono savivaldybë
32;Ðilutës;13;Juknaièiø;1309;447;341;14;90;2;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;67;16;83;;;47013;Ðilutës rajono savivaldybë
32;Ðilutës;14;Paðyðiø;932;249;204;5;40;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;168;30;198;;;47014;Ðilutës rajono savivaldybë
32;Ðilutës;14;Paðyðiø;932;249;204;5;40;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;36;10;46;;;47014;Ðilutës rajono savivaldybë
32;Ðilutës;16;Grabupiø;711;229;189;7;33;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;138;20;158;;;47016;Ðilutës rajono savivaldybë
32;Ðilutës;16;Grabupiø;711;229;189;7;33;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;51;13;64;;;47016;Ðilutës rajono savivaldybë
32;Ðilutës;17;Macikø;893;266;237;10;19;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;160;9;169;;;47017;Ðilutës rajono savivaldybë
32;Ðilutës;17;Macikø;893;266;237;10;19;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;77;10;87;;;47017;Ðilutës rajono savivaldybë
32;Ðilutës;18;Naujakuriø;2044;800;679;13;105;3;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;417;56;473;;;47018;Ðilutës rajono savivaldybë
32;Ðilutës;18;Naujakuriø;2044;800;679;13;105;3;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;262;49;311;;;47018;Ðilutës rajono savivaldybë
32;Ðilutës;19;Þemaitkiemio;284;94;65;0;29;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;47;20;67;;;47019;Ðilutës rajono savivaldybë
32;Ðilutës;19;Þemaitkiemio;284;94;65;0;29;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;18;9;27;;;47019;Ðilutës rajono savivaldybë
32;Ðilutës;21;Saugø;1351;447;355;7;82;3;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;185;36;221;;;47021;Ðilutës rajono savivaldybë
32;Ðilutës;21;Saugø;1351;447;355;7;82;3;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;170;46;216;;;47021;Ðilutës rajono savivaldybë
32;Ðilutës;22;Kintø;1481;469;356;6;105;2;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;255;68;323;;;47022;Ðilutës rajono savivaldybë
32;Ðilutës;22;Kintø;1481;469;356;6;105;2;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;101;37;138;;;47022;Ðilutës rajono savivaldybë
32;Ðilutës;23;Vilkyèiø;1165;312;244;3;62;3;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;170;40;210;;;47023;Ðilutës rajono savivaldybë
32;Ðilutës;23;Vilkyèiø;1165;312;244;3;62;3;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;74;22;96;;;47023;Ðilutës rajono savivaldybë
32;Ðilutës;24;Stubriø;254;160;118;1;41;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;91;32;123;;;47024;Ðilutës rajono savivaldybë
32;Ðilutës;24;Stubriø;254;160;118;1;41;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;27;9;36;;;47024;Ðilutës rajono savivaldybë
32;Ðilutës;27;Inkakliø;613;213;180;8;25;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;115;14;129;;;47027;Ðilutës rajono savivaldybë
32;Ðilutës;27;Inkakliø;613;213;180;8;25;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;65;11;76;;;47027;Ðilutës rajono savivaldybë
32;Ðilutës;28;Katyèiø;625;223;176;6;39;2;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;145;29;174;;;47028;Ðilutës rajono savivaldybë
32;Ðilutës;28;Katyèiø;625;223;176;6;39;2;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;31;10;41;;;47028;Ðilutës rajono savivaldybë
32;Ðilutës;29;Usënø;1037;343;268;4;69;2;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;233;58;291;;;47029;Ðilutës rajono savivaldybë
32;Ðilutës;29;Usënø;1037;343;268;4;69;2;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;35;11;46;;;47029;Ðilutës rajono savivaldybë
32;Ðilutës;35;Lietuvininkø;814;338;277;10;50;1;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;155;29;184;;;47035;Ðilutës rajono savivaldybë
32;Ðilutës;35;Lietuvininkø;814;338;277;10;50;1;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;122;21;143;;;47035;Ðilutës rajono savivaldybë
32;Ðilutës;36;Liepø;1142;448;376;7;63;2;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;232;30;262;;;47036;Ðilutës rajono savivaldybë
32;Ðilutës;36;Liepø;1142;448;376;7;63;2;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;144;33;177;;;47036;Ðilutës rajono savivaldybë
32;Ðilutës;37;Þemaièiø Naumiesèio;1122;527;438;13;75;1;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;229;38;267;;;47037;Ðilutës rajono savivaldybë
32;Ðilutës;37;Þemaièiø Naumiesèio;1122;527;438;13;75;1;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;209;37;246;;;47037;Ðilutës rajono savivaldybë
32;Ðilutës;38;Deguèiø;721;302;262;4;35;1;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;215;27;242;;;47038;Ðilutës rajono savivaldybë
32;Ðilutës;38;Deguèiø;721;302;262;4;35;1;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;47;8;55;;;47038;Ðilutës rajono savivaldybë
32;Ðilutës;39;Naumiesèio kaimiðkoji;915;356;290;7;59;0;ALFREDAS STASYS;NAUSËDA;Lietuvos valstieèiø ir þaliøjø sàjunga;182;32;214;;;47039;Ðilutës rajono savivaldybë
32;Ðilutës;39;Naumiesèio kaimiðkoji;915;356;290;7;59;0;SANDRA;TAMAÐAUSKIENË;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;108;27;135;;;47039;Ðilutës rajono savivaldybë
33;Pietø Þemaitijos;1;Ðilalës;1968;926;718;12;192;4;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;216;80;296;;;46001;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;1;Ðilalës;1968;926;718;12;192;4;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;502;112;614;;;46001;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;2;Balsiø;941;418;311;4;103;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;62;26;88;;;46002;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;2;Giliogirio;218;82;54;3;24;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;14;10;24;;;39002;Rietavo savivaldybë
33;Pietø Þemaitijos;2;Balsiø;941;418;311;4;103;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;249;77;326;;;46002;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;2;Giliogirio;218;82;54;3;24;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;40;14;54;;;39002;Rietavo savivaldybë
33;Pietø Þemaitijos;3;Bijotø;610;239;187;1;50;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;53;18;71;;;46003;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;3;Labardþiø;295;107;85;4;18;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;25;6;31;;;39003;Rietavo savivaldybë
33;Pietø Þemaitijos;3;Bijotø;610;239;187;1;50;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;134;32;166;;;46003;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;3;Labardþiø;295;107;85;4;18;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;60;12;72;;;39003;Rietavo savivaldybë
33;Pietø Þemaitijos;4;Bilioniø;371;173;155;0;18;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;47;4;51;;;46004;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;4;Bilioniø;371;173;155;0;18;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;108;14;122;;;46004;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;5;Pelaièiø;656;204;153;1;48;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;34;18;52;;;39005;Rietavo savivaldybë
33;Pietø Þemaitijos;5;Bytlaukio;425;170;118;2;49;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;28;14;42;;;46005;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;5;Pelaièiø;656;204;153;1;48;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;119;30;149;;;39005;Rietavo savivaldybë
33;Pietø Þemaitijos;5;Bytlaukio;425;170;118;2;49;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;90;35;125;;;46005;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;6;Birþø Lauko;557;222;140;4;75;3;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;34;21;55;;;46006;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;6;Rietavo;1518;605;410;11;183;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;132;59;191;;;39006;Rietavo savivaldybë
33;Pietø Þemaitijos;6;Birþø Lauko;557;222;140;4;75;3;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;106;54;160;;;46006;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;6;Rietavo;1518;605;410;11;183;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;278;124;402;;;39006;Rietavo savivaldybë
33;Pietø Þemaitijos;7;Gardamo;812;251;181;11;55;4;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;76;23;99;;;47007;Ðilutës rajono savivaldybë
33;Pietø Þemaitijos;7;Sauslaukio;1389;526;377;16;124;9;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;121;52;173;;;39007;Rietavo savivaldybë
33;Pietø Þemaitijos;7;Didkiemio;261;143;111;8;24;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;41;19;60;;;46007;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;7;Gardamo;812;251;181;11;55;4;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;105;32;137;;;47007;Ðilutës rajono savivaldybë
33;Pietø Þemaitijos;7;Sauslaukio;1389;526;377;16;124;9;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;256;72;328;;;39007;Rietavo savivaldybë
33;Pietø Þemaitijos;7;Didkiemio;261;143;111;8;24;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;70;5;75;;;46007;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;8;Tverø;1066;331;248;6;76;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;54;25;79;;;39008;Rietavo savivaldybë
33;Pietø Þemaitijos;8;Gineikiø;398;162;134;3;24;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;31;7;38;;;46008;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;8;Tverø;1066;331;248;6;76;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;194;51;245;;;39008;Rietavo savivaldybë
33;Pietø Þemaitijos;8;Gineikiø;398;162;134;3;24;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;103;17;120;;;46008;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;9;Ðyliø;443;176;120;6;50;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;27;12;39;;;47009;Ðilutës rajono savivaldybë
33;Pietø Þemaitijos;9;Gimnazijos;1253;481;353;12;114;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;142;56;198;;;39009;Rietavo savivaldybë
33;Pietø Þemaitijos;9;Girdiðkës;215;89;73;1;14;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;14;4;18;;;46009;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;9;Ðyliø;443;176;120;6;50;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;93;38;131;;;47009;Ðilutës rajono savivaldybë
33;Pietø Þemaitijos;9;Girdiðkës;215;89;73;1;14;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;59;10;69;;;46009;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;9;Gimnazijos;1253;481;353;12;114;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;211;58;269;;;39009;Rietavo savivaldybë
33;Pietø Þemaitijos;10;Iþdonø;272;127;95;1;31;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;26;17;43;;;46010;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;10;Iþdonø;272;127;95;1;31;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;69;14;83;;;46010;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;11;Jomantø;619;210;155;1;53;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;41;19;60;;;46011;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;11;Jomantø;619;210;155;1;53;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;114;34;148;;;46011;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;12;Jucaièiø;408;155;121;0;34;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;27;12;39;;;46012;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;12;Jucaièiø;408;155;121;0;34;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;94;22;116;;;46012;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;13;Kaltinënø;1182;531;380;4;142;5;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;108;70;178;;;46013;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;13;Kaltinënø;1182;531;380;4;142;5;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;272;72;344;;;46013;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;14;Kvëdarnos;1997;870;698;9;158;5;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;179;44;223;;;46014;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;14;Kvëdarnos;1997;870;698;9;158;5;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;519;114;633;;;46014;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;15;Laukuvos;1530;629;498;8;121;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;107;38;145;;;46015;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;15;Laukuvos;1530;629;498;8;121;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;391;83;474;;;46015;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;16;Obelyno;663;291;227;1;63;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;44;22;66;;;46016;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;16;Obelyno;663;291;227;1;63;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;183;41;224;;;46016;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;17;Pajûrio;1116;437;336;6;93;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;137;39;176;;;46017;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;17;Pajûrio;1116;437;336;6;93;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;199;54;253;;;46017;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;18;Pajûralio;785;314;253;2;59;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;46;13;59;;;46018;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;18;Pajûralio;785;314;253;2;59;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;207;46;253;;;46018;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;19;Poþerës;401;171;134;2;33;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;47;14;61;;;46019;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;19;Poþerës;401;171;134;2;33;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;87;19;106;;;46019;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;20;Ðiauduvos;668;291;242;6;41;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;57;9;66;;;46020;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;20;Ðiauduvos;668;291;242;6;41;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;185;32;217;;;46020;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;21;Teneniø;434;225;165;5;55;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;43;18;61;;;46021;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;21;Teneniø;434;225;165;5;55;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;122;37;159;;;46021;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;22;Traksëdþio;916;417;312;7;93;5;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;101;47;148;;;46022;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;22;Traksëdþio;916;417;312;7;93;5;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;211;46;257;;;46022;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;23;Upynos;795;359;277;5;76;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;93;19;112;;;46023;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;23;Upynos;795;359;277;5;76;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;184;57;241;;;46023;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;24;Þadeikiø;663;262;208;6;47;1;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;86;20;106;;;46024;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;24;Þadeikiø;663;262;208;6;47;1;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;122;27;149;;;46024;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;25;Ligoninës;1537;773;590;17;164;2;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;231;81;312;;;46025;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;25;Stempliø;189;97;83;3;11;0;STASYS;ÐEDBARAS;Tëvynës sàjunga - Lietuvos krikðèionys demokratai;30;10;40;;;47025;Ðilutës rajono savivaldybë
33;Pietø Þemaitijos;25;Ligoninës;1537;773;590;17;164;2;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;359;83;442;;;46025;Ðilalës rajono savivaldybë
33;Pietø Þemaitijos;25;Stempliø;189;97;83;3;11;0;REMIGIJUS;ÞEMAITAITIS;Partija Tvarka ir teisingumas;53;1;54;;;47025;Ðilutës rajono savivaldybë
